cue_en,target_en,condition,route_cue_zh,route_target_zh,str_en,"str_zh, alignment weighted",str_zh,rw_en,"rw_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_cue_other_translations,route_target_other_translations,cov_distance,cue_len,target_len,cue_zh,target_zh,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,changed,reason,cue_duplicated,target_duplicated,has_duplicate
motion,bowel,M-E+,,,0.014563106931746006,0.0,,0.0902082771062851,0.012454486452043056,3.0,0.0,,,,,,,1.2282932510583682,6,5,动作,肠,0.7093724,0.64115393,0.67526317,0.14263941,0.10332906,0.12298424,,,,,
mouth,teeth,M+E+,嘴巴,牙齿,0.1569506675004959,0.01919330283999443,,0.4782990515232086,0.1097918376326561,35.0,2.0920701026916504,0.3418544828891754,0.5494320392608643,0.4215417504310608,0.4962901175022125,"[{'zh': '口', 'rcs': 0.3053347170352936, 'w': 0.4215417514341247}, {'zh': '嘴', 'rcs': 0.3990659415721893, 'w': 0.15691649713175063}]","[{'zh': '牙', 'rcs': 0.283527672290802, 'w': 0.5037098760926835}]",0.469544034806343,5,5,口,牙,0.7812085,0.77567595,0.77844226,0.26381087,0.3219151,0.29286298,,,,,
mouth,tongue,M+E+,口,舌,0.08968609571456909,0.008928092196583748,,0.5049440860748291,0.1294492930173874,20.0,0.874953031539917,0.3053347170352936,0.449757307767868,0.4215417504310608,0.5189005732536316,"[{'zh': '嘴巴', 'rcs': 0.3418544828891754, 'w': 0.4215417514341247}, {'zh': '嘴', 'rcs': 0.3990659415721893, 'w': 0.15691649713175063}]","[{'zh': '舌头', 'rcs': 0.4991008937358856, 'w': 0.28246235216309856}, {'zh': '舔', 'rcs': 0.3766401708126068, 'w': 0.19863709685090183}]",0.8333829051639917,5,6,口,舌,0.7812085,0.8046071,0.79290783,0.26381087,0.39862633,0.3312186,,,,,
mouth,touch,M+E-,嘴巴,吃,0.0,0.013016493991017342,,0.07214768975973129,0.045352302491664886,0.0,1.4187979698181152,0.3418544828891754,0.2017240822315216,0.4215417504310608,0.30597594380378723,"[{'zh': '口', 'rcs': 0.3053347170352936, 'w': 0.4215417514341247}, {'zh': '嘴', 'rcs': 0.3990659415721893, 'w': 0.15691649713175063}]","[{'zh': '触摸', 'rcs': 0.3498248159885406, 'w': 0.6222482817801144}, {'zh': '打', 'rcs': 0.2069639414548874, 'w': 0.07177576707765093}]",0.8448200069997752,5,5,口,触摸,0.7812085,0.5634652,0.6723368,0.26381087,0.24174066,0.25277576,,,,,
mouth,loud,M-E+,,,0.017937220633029938,0.0,,0.14951598644256592,0.026599286124110222,4.0,0.0,,,,,,,1.1835520026154542,5,4,口,大声,0.7812085,0.7684116,0.7748101,0.26381087,0.093171984,0.17849143,,,,,
mouth,river,M-E+,,,0.013452914543449879,0.0,,0.04501960799098015,0.0042764716781675816,3.0,0.0,,,,,,,0.36970021123697605,5,5,口,河流,0.7812085,0.82681257,0.8040105,0.26381087,0.5053446,0.38457775,,,,,
movement,running,M+E+,运动,跑步,0.020725388079881668,0.01705271564424038,,0.24638119339942932,0.09306614100933075,4.0,2.4896962642669678,0.345899760723114,0.2267284095287323,0.40482625365257263,0.36176687479019165,"[{'zh': '进步', 'rcs': 0.2919689416885376, 'w': 0.5951737585287443}]","[{'zh': '跑', 'rcs': 0.2226924896240234, 'w': 0.6382331357135055}]",1.492722991994029,8,7,进步,跑,0.62111986,0.7895584,0.70533913,0.13152725,0.34699973,0.23926349,,,,,
movement,bathing,M+E-,运动,游泳,0.0,0.019409477710723877,,0.02882256545126438,0.15431976318359375,0.0,2.8337838649749756,0.345899760723114,0.2098665088415146,0.40482625365257263,1.0,"[{'zh': '进步', 'rcs': 0.2919689416885376, 'w': 0.5951737585287443}]",[],0.7379092914182465,8,7,进步,游泳,0.62111986,0.55866766,0.58989376,0.13152725,0.32449406,0.22801065,,,,,
movement,learning,M+E-,进步,学习,0.0,0.017152324318885803,,0.02484651282429695,0.05211637541651726,0.0,1.938212513923645,0.2919689416885376,0.3817416727542877,0.5951737761497498,0.36183875799179077,"[{'zh': '运动', 'rcs': 0.345899760723114, 'w': 0.4048262414712557}]","[{'zh': '学识', 'rcs': 0.2185507118701934, 'w': 0.2579179959435074}, {'zh': '知识', 'rcs': 0.420357346534729, 'w': 0.22397542837481169}, {'zh': '学问', 'rcs': 0.3009366989135742, 'w': 0.15626782699184907}]",0.48898002798882373,8,8,进步,学习,0.62111986,0.74849796,0.6848089,0.13152725,0.34487236,0.2381998,,,,,
movement,attempt,M+E-,进步,努力,0.0,0.0142386294901371,,0.04627230763435364,0.07272522896528244,0.0,1.6089651584625244,0.2919689416885376,0.2191251367330551,0.5951737761497498,0.3379192054271698,"[{'zh': '运动', 'rcs': 0.345899760723114, 'w': 0.4048262414712557}]","[{'zh': '尝试', 'rcs': 0.2896393537521362, 'w': 0.6620807967897241}]",1.4128010105497373,8,7,进步,尝试,0.62111986,0.72896373,0.6750418,0.13152725,0.0397366,0.08563192,,,,,
movement,action,M-E+,,,0.04663212597370148,0.0,,0.16839799284934998,0.026217620819807053,9.0,0.0,,,,,,,1.4302675387751635,8,6,进步,行动,0.62111986,0.7307329,0.6759264,0.13152725,0.07817835,0.104852796,,,,,
movement,symphony,M-E+,,,0.015544041059911251,0.0,,0.08812856674194336,0.010475058108568192,3.0,0.0,,,,,,,0.9434865526764646,8,8,进步,交响乐,0.62111986,0.8097332,0.71542656,0.13152725,0.24578147,0.18865436,,,,,
nail,metal,M+E+,钉,金属,0.06870228797197342,0.014694567769765854,,0.16370761394500732,0.09039510041475296,9.0,1.2343436479568481,0.494232714176178,0.4880557358264923,0.4114478826522827,1.0,"[{'zh': '指甲', 'rcs': 0.4805534183979034, 'w': 0.41144787488859724}, {'zh': '钉子', 'rcs': 0.4445976316928863, 'w': 0.17710425022280543}]",[],0.488954245361935,4,5,钉,金属,0.7656059,0.79557395,0.78058994,0.11914565,0.69042593,0.40478578,,,,,
nail,oil,M+E-,指甲,油,0.0,0.03474926948547363,,0.02157030627131462,0.07410331070423126,0.0,2.3282008171081543,0.4805534183979034,0.4368906319141388,0.4114478826522827,0.8083651661872864,"[{'zh': '钉', 'rcs': 0.494232714176178, 'w': 0.41144787488859724}, {'zh': '钉子', 'rcs': 0.4445976316928863, 'w': 0.17710425022280543}]","[{'zh': '石油', 'rcs': 0.476806104183197, 'w': 0.19163481615261352}]",0.6462289673840453,4,3,钉,油,0.7656059,0.73983413,0.75272,0.11914565,0.23999403,0.17956984,,,,,
nail,length,M+E-,指甲,长,0.0,0.01104927808046341,,0.031024189665913582,0.025407154113054276,0.0,0.7403017282485962,0.4805534183979034,0.256422221660614,0.4114478826522827,0.35985198616981506,"[{'zh': '钉', 'rcs': 0.494232714176178, 'w': 0.41144787488859724}, {'zh': '钉子', 'rcs': 0.4445976316928863, 'w': 0.17710425022280543}]","[{'zh': '长度', 'rcs': 0.4575222134590149, 'w': 0.640148006083392}]",1.366693205373148,4,6,钉,长度,0.7656059,0.7554534,0.76052964,0.11914565,0.71451336,0.4168295,,,,,
nail,bed,M-E+,,,0.030534351244568825,0.0,,0.040400125086307526,0.01277545653283596,4.0,0.0,,,,,,,1.3394285544199738,4,3,钉,底层,0.7656059,0.7466802,0.7561431,0.11914565,0.49461982,0.30688274,,,,,
nail,snail,M-E+,,,0.022900763899087906,0.0,,0.11699091643095016,0.03147576376795769,3.0,0.0,,,,,,,1.3593241004805505,4,5,钉,蜗牛,0.7656059,0.71407527,0.7398406,0.11914565,0.66448426,0.39181495,,,,,
narrow,tiny,M+E+,缩小,小,0.021929824724793434,0.008582085371017456,,0.08500907570123672,0.11276945471763611,5.0,0.8667905926704407,0.2103667706251144,0.2397595345973968,0.13320940732955933,1.0,"[{'zh': '狭窄', 'rcs': 0.4144726395606994, 'w': 0.8667905982887586}]",[],1.2740336514605297,6,4,狭窄,小,0.74445313,0.7488599,0.74665654,0.25166205,0.03771031,0.14468618,,,,,
narrow,space,M+E-,狭窄,空间,0.0,0.02181445062160492,,0.048273153603076935,0.13069000840187073,0.0,2.2032594680786133,0.4144726395606994,0.4441013634204864,0.8667905926704407,0.42364317178726196,"[{'zh': '缩小', 'rcs': 0.2103667706251144, 'w': 0.13320940171124132}]","[{'zh': '空隙', 'rcs': 0.2548846900463104, 'w': 0.42364316696716553}, {'zh': '空格', 'rcs': 0.2406511604785919, 'w': 0.15271366606566908}]",1.3861458078818465,6,5,狭窄,空间,0.74445313,0.6740433,0.7092482,0.25166205,0.266436,0.25904903,,,,,
narrow,slim,M-E+,,,0.035087719559669495,0.0,,0.2793378233909607,0.02730390429496765,8.0,0.0,,,,,,,1.3098887765451017,6,4,狭窄,瘦,0.74445313,0.67208874,0.7082709,0.25166205,0.29442403,0.27304304,,,,,
narrow,minded,M-E+,,,0.017543859779834747,0.0,,0.1150834932923317,0.010921561159193516,4.0,0.0,,,,,,,1.4574440659588592,6,6,狭窄,有意,0.74445313,0.71281075,0.728632,0.25166205,0.034038357,0.1428502,,,,,
navy,blue,M+E+,海军,蓝色,0.1991869956254959,0.023364486172795296,,0.18816573917865753,0.11050000041723251,49.0,2.5,0.5721511244773865,0.3801732659339905,1.0,0.5,[],"[{'zh': '蓝', 'rcs': 0.3567917346954345, 'w': 0.5}]",0.7643721814723566,4,4,海军,蓝色,0.82606906,0.81527954,0.8206743,0.42394558,0.55630505,0.4901253,,,,,
navy,army,M+E+,海军,陆军,0.08130080997943878,0.014780547469854355,,0.42585545778274536,0.26474621891975403,20.0,1.5815186500549316,0.5721511244773865,0.5031134486198425,1.0,0.527172863483429,[],"[{'zh': '部队', 'rcs': 0.5631161332130432, 'w': 0.26926992743110467}, {'zh': '军队', 'rcs': 0.497610330581665, 'w': 0.20355721793878218}]",0.9714336835769174,4,4,海军,陆军,0.82606906,0.76626945,0.7961693,0.42394558,0.6412235,0.53258455,,,,,
navy,ship,M+E+,海军,船,0.08130080997943878,0.04672897234559059,,0.45024386048316956,0.44850000739097595,20.0,5.0,0.5721511244773865,0.5217533111572266,1.0,1.0,[],[],1.1424886761297677,4,4,海军,船,0.82606906,0.8279798,0.82702446,0.42394558,0.54570097,0.4848233,,,,,
navy,sea,M+E+,海军,大海,0.060975611209869385,0.04738690331578255,,0.2703036069869995,0.14085566997528076,15.0,5.070398330688477,0.5721511244773865,0.3686357140541076,1.0,0.3380265533924103,[],"[{'zh': '海', 'rcs': 0.2446184605360031, 'w': 0.34962473494946494}, {'zh': '海洋', 'rcs': 0.3984117209911346, 'w': 0.3123487031553847}]",1.0452072447298886,4,3,海军,海,0.82606906,0.86250806,0.8442886,0.42394558,0.3810418,0.4024937,,,,,
navy,boat,M+E+,海军,船,0.04878048598766327,0.015667255967855453,,0.35353511571884155,0.22467559576034546,12.0,1.6763962507247925,0.5721511244773865,0.562246561050415,1.0,0.335279256105423,[],"[{'zh': '小船', 'rcs': 0.533439040184021, 'w': 0.6647207355631239}]",1.1757865746785379,4,4,海军,小船,0.82606906,0.82973105,0.82790005,0.42394558,0.2317743,0.32785994,,,,,
navy,ocean,M+E+,海军,大海,0.028455285355448723,0.04592901095747948,,0.22419075667858124,0.13652214407920837,7.0,4.914403915405273,0.5721511244773865,0.346094936132431,1.0,0.32762694358825684,[],"[{'zh': '海洋', 'rcs': 0.4433759748935699, 'w': 0.3588481275136553}, {'zh': '海', 'rcs': 0.212484985589981, 'w': 0.3135249423529021}]",1.0005766756758976,4,5,海军,海洋,0.82606906,0.855346,0.84070754,0.42394558,0.43111223,0.42752892,,,,,
navy,white,M+E-,海军,白色,0.0,0.011682243086397648,,0.032801996916532516,0.019075000658631325,0.0,1.25,0.5721511244773865,0.4515153765678406,1.0,0.25,[],"[{'zh': '白', 'rcs': 0.2417072206735611, 'w': 0.25}, {'zh': '雪白', 'rcs': 0.4313930571079254, 'w': 0.25}, {'zh': '白色的', 'rcs': 0.4358446896076202, 'w': 0.25}]",1.1359064998530444,4,5,海军,白,0.82606906,0.7987871,0.8124281,0.42394558,0.652965,0.5384553,,,,,
navy,bean,M-E+,,,0.020325202494859695,0.0,,0.08242911100387573,0.005366667173802853,5.0,0.0,,,,,,,1.2301662220889498,4,4,海军,豆豆,0.82606906,0.8341423,0.83010566,0.42394558,0.22804466,0.32599512,,,,,
navy,suit,M-E+,,,0.012195121496915817,0.0,,0.10145419090986252,0.030033333227038383,3.0,0.0,,,,,,,1.1089390797803678,4,4,海军,西装,0.82606906,0.7532095,0.78963923,0.42394558,0.11344075,0.26869315,,,,,
nerve,brain,M+E+,神经,大脑,0.12138728052377701,0.03152059018611908,,0.2486272156238556,0.16289006173610687,21.0,3.908553123474121,0.5768988132476807,0.5517149567604065,1.0,0.3908553123474121,[],"[{'zh': '脑', 'rcs': 0.4921719133853912, 'w': 0.47670489913630926}, {'zh': '智力', 'rcs': 0.3047632277011871, 'w': 0.13243978150903857}]",0.9943916325217061,5,5,神经,脑,0.6554417,0.7237043,0.689573,0.31645396,0.16811858,0.24228626,,,,,
nerve,system,M+E+,神经,系统,0.017341040074825287,0.037296924740076065,,0.059597197920084,0.08827622979879379,3.0,4.624818801879883,0.5768988132476807,0.4517805576324463,1.0,0.5781023502349854,[],"[{'zh': '体系', 'rcs': 0.323019802570343, 'w': 0.42189766555219393}]",1.2589185994493681,5,6,神经,系统,0.6554417,0.75794065,0.70669115,0.31645396,0.101004474,0.20872922,,,,,
nerve,network,M+E-,神经,网络,0.0,0.024193547666072845,,0.06505902856588364,0.062199998646974564,0.0,3.0,0.5768988132476807,0.322317510843277,1.0,1.0,[],[],1.179103182827915,5,7,神经,网络,0.6554417,0.7353553,0.6953985,0.31645396,0.5686431,0.4425485,,,,,
nerve,web,M+E-,神经,网络,0.0,0.024193547666072845,,0.05208771303296089,0.062199998646974564,0.0,3.0,0.5768988132476807,0.3779720366001129,1.0,1.0,[],[],1.1775317783942125,5,3,神经,网络,0.6554417,0.679988,0.66771483,0.31645396,0.4967448,0.4065994,,,,,
nerve,steel,M-E+,,,0.028901733458042145,0.0,,0.04062088206410408,0.0166923850774765,5.0,0.0,,,,,,,0.9248970332206491,5,5,神经,钢,0.6554417,0.7872494,0.72134554,0.31645396,0.5706547,0.44355434,,,,,
news,media,M+E+,新闻,媒体,0.015075377188622952,0.016179049387574196,,0.370339959859848,0.17729327082633972,3.0,1.7796955108642578,0.4185450077056885,0.3585670590400696,0.7118781805038452,0.5,"[{'zh': '消息', 'rcs': 0.2309300005435943, 'w': 0.2881218429053617}]","[{'zh': '传媒', 'rcs': 0.2715575098991394, 'w': 0.5}]",1.1944648668859745,4,5,新闻,媒体,0.7357612,0.7705258,0.75314355,0.16517748,0.5171616,0.34116954,,,,,
news,buddy,M+E-,消息,朋友,0.0,0.010169006884098053,,0.004590594209730625,0.021666763350367546,0.0,0.8643655776977539,0.2309300005435943,0.2560158967971802,0.2881218492984772,1.0,"[{'zh': '新闻', 'rcs': 0.4185450077056885, 'w': 0.7118781570946383}]",[],0.5517440645284083,4,5,新闻,朋友,0.7357612,0.7356287,0.735695,0.16517748,0.14932452,0.157251,,,,,
news,story,M-E+,,,0.04020100459456444,0.0,,0.11809922754764557,0.035986464470624924,8.0,0.0,,,,,,,0.520707930556072,4,5,新闻,谎言,0.7357612,0.6700374,0.70289934,0.16517748,0.45949644,0.31233695,,,,,
news,sports,M-E+,,,0.015075377188622952,0.0,,0.07417590171098709,0.0037928633391857147,3.0,0.0,,,,,,,1.41467709217565,4,6,新闻,体育,0.7357612,0.7607556,0.7482584,0.16517748,0.24604157,0.20560953,,,,,
nose,mouth,M+E+,鼻,口,0.05113636329770088,0.024549851194024086,,0.19415563344955444,0.11825541406869888,9.0,2.504084825515747,0.4539161324501037,0.3053347170352936,0.495025098323822,0.4215417504310608,"[{'zh': '嗅', 'rcs': 0.3621292412281036, 'w': 0.26657423029303684}, {'zh': '拱', 'rcs': 0.263537585735321, 'w': 0.1471321144710714}, {'zh': '鼻子', 'rcs': 0.462609201669693, 'w': 0.09126855655611177}]","[{'zh': '嘴巴', 'rcs': 0.3418544828891754, 'w': 0.4215417514341247}, {'zh': '嘴', 'rcs': 0.3990659415721893, 'w': 0.15691649713175063}]",0.5502004577028529,4,5,鼻,口,0.79401773,0.7812085,0.78761315,0.15315132,0.26381087,0.2084811,,,,,
nose,mug,M+E-,鼻,脸,0.0,0.03882550075650215,,0.02707674354314804,0.17568440735340118,0.0,3.960200786590576,0.4539161324501037,0.2354268878698349,0.495025098323822,1.0,"[{'zh': '嗅', 'rcs': 0.3621292412281036, 'w': 0.26657423029303684}, {'zh': '拱', 'rcs': 0.263537585735321, 'w': 0.1471321144710714}, {'zh': '鼻子', 'rcs': 0.462609201669693, 'w': 0.09126855655611177}]",[],1.3474788685104535,4,3,鼻,脸,0.79401773,0.47088873,0.6324532,0.15315132,0.0014470512,0.077299185,,,,,
nose,suck,M+E-,嗅,臭,0.0,0.012338838540017605,,0.06595608592033386,0.11022689938545227,0.0,1.3449333906173706,0.3621292412281036,0.2039706408977508,0.2665742337703705,0.7207498550415039,"[{'zh': '鼻', 'rcs': 0.4539161324501037, 'w': 0.49502509867977995}, {'zh': '拱', 'rcs': 0.263537585735321, 'w': 0.1471321144710714}, {'zh': '鼻子', 'rcs': 0.462609201669693, 'w': 0.09126855655611177}]","[{'zh': '吸', 'rcs': 0.2825546562671661, 'w': 0.15164818690696175}, {'zh': '吸引', 'rcs': 0.2139699310064315, 'w': 0.12760196422467246}]",1.389963902958375,4,4,鼻,臭,0.79401773,0.66692996,0.7304739,0.15315132,0.058207717,0.10567952,,,,,
nose,blow,M-E+,,,0.017045455053448677,0.0,,0.10614986717700958,0.004920128732919693,3.0,0.0,,,,,,,1.0916442108242939,4,4,鼻,暴露,0.79401773,0.5032385,0.6486281,0.15315132,0.00260689,0.0778791,,,,,
note,music,M+E+,音符,音乐,0.1434262990951538,0.05001088231801987,,0.19658523797988892,0.1800861805677414,36.0,5.951294898986816,0.3429398536682129,0.435087114572525,0.6131645441055298,0.3882347643375397,"[{'zh': '记录', 'rcs': 0.2945465743541717, 'w': 0.20296655820800996}, {'zh': '音调', 'rcs': 0.3171283304691314, 'w': 0.1838689012505353}]","[{'zh': '乐谱', 'rcs': 0.2720466256141662, 'w': 0.38823476818978614}, {'zh': '乐曲', 'rcs': 0.3667509257793426, 'w': 0.2235304636204278}]",0.7944180406473837,4,5,音符,音乐,0.5172766,0.8164149,0.66684574,0.45798734,0.3563554,0.40717137,,,,,
note,pen,M+E+,记录,笔,0.039840638637542725,0.00837935321033001,,0.2578440010547638,0.04450041428208351,10.0,0.9133495092391968,0.2945465743541717,0.2590196132659912,0.20296655595302582,0.5,"[{'zh': '音符', 'rcs': 0.3429398536682129, 'w': 0.6131645405414548}, {'zh': '音调', 'rcs': 0.3171283304691314, 'w': 0.1838689012505353}]","[{'zh': '钢笔', 'rcs': 0.2198588103055954, 'w': 0.5}]",0.7029215201021837,4,3,音符,钢笔,0.5172766,0.75962746,0.63845205,0.45798734,0.7793726,0.61867994,,,,,
note,leap,M+E-,音符,跳跃,0.0,0.020610574632883072,,0.02123483642935753,0.10613878071308136,0.0,2.452658176422119,0.3429398536682129,0.2716983556747436,0.6131645441055298,1.0,"[{'zh': '记录', 'rcs': 0.2945465743541717, 'w': 0.20296655820800996}, {'zh': '音调', 'rcs': 0.3171283304691314, 'w': 0.1838689012505353}]",[],1.3264854371442667,4,4,音符,跳跃,0.5172766,0.6972972,0.60728693,0.45798734,0.0020978816,0.2300426,,,,,
note,low,M+E-,音调,低,0.0,0.008082149550318718,,0.02697579190135002,0.024767141789197922,0.0,0.7354755997657776,0.3171283304691314,0.4294463396072387,0.1838688999414444,1.0,"[{'zh': '音符', 'rcs': 0.3429398536682129, 'w': 0.6131645405414548}, {'zh': '记录', 'rcs': 0.2945465743541717, 'w': 0.20296655820800996}]",[],1.2850899590546498,4,3,音符,低,0.5172766,0.74379486,0.6305357,0.45798734,0.089332424,0.27365988,,,,,
note,letter,M-E+,,,0.04780876636505127,0.0,,0.35125547647476196,0.026885779574513435,12.0,0.0,,,,,,,1.001822005324433,4,6,音符,书信,0.5172766,0.72047174,0.6188742,0.45798734,0.36632788,0.4121576,,,,,
note,card,M-E+,,,0.019920319318771362,0.0,,0.1861603707075119,0.009360979311168194,5.0,0.0,,,,,,,0.37078082555583447,4,4,音符,贺卡,0.5172766,0.72982985,0.6235532,0.45798734,0.4045381,0.43126273,,,,,
note,bank,M-E+,,,0.011952191591262817,0.0,,0.11598862707614899,0.0038322785403579473,3.0,0.0,,,,,,,0.2961018542302136,4,4,音符,银行,0.5172766,0.775044,0.6461603,0.45798734,0.12895085,0.2934691,,,,,
obey,rule,M+E+,遵守,规则,0.032258063554763794,0.008619716390967369,,0.31281527876853943,0.03382283076643944,5.0,1.0429856777191162,0.4358265995979309,0.2350714951753616,0.20460189878940582,0.18205836415290833,"[{'zh': '顺从', 'rcs': 0.2764650881290436, 'w': 0.5221015311036804}, {'zh': '服从', 'rcs': 0.3633297383785248, 'w': 0.2732965752511823}]","[{'zh': '规章', 'rcs': 0.3008834421634674, 'w': 0.26844826337362304}, {'zh': '条例', 'rcs': 0.2825866937637329, 'w': 0.25523369590281203}, {'zh': '统治', 'rcs': 0.336404949426651, 'w': 0.2017142139865022}, {'zh': '支配', 'rcs': 0.2104225158691406, 'w': 0.0925454645838934}]",0.9143226459624822,4,4,顺从,规章,0.6307946,0.7128217,0.6718081,0.19635452,0.090323836,0.14333919,,,,,
obey,rebel,M+E-,顺从,反抗,0.0,0.009118946269154549,,0.05769914388656616,0.042479272931814194,0.0,0.921013593673706,0.2764650881290436,0.3789200186729431,0.5221015214920044,0.25200724601745605,"[{'zh': '服从', 'rcs': 0.3633297383785248, 'w': 0.2732965752511823}, {'zh': '遵守', 'rcs': 0.4358265995979309, 'w': 0.2046018936451374}]","[{'zh': '造反', 'rcs': 0.3869293332099914, 'w': 0.5709620945252539}, {'zh': '背叛', 'rcs': 0.2729352116584778, 'w': 0.1770306614108814}]",0.6724148012351435,4,5,顺从,造反,0.6307946,0.71818614,0.67449033,0.19635452,0.17915878,0.18775666,,,,,
obey,submit,M-E+,,,0.025806451216340065,0.0,,0.24570611119270325,0.023244379088282585,4.0,0.0,,,,,,,1.004430541348874,4,6,顺从,表示,0.6307946,0.6987137,0.66475415,0.19635452,0.11048764,0.15342107,,,,,
object,item,M+E+,事物,物品,0.06666667014360428,0.023385105654597282,,0.24287661910057068,0.1549130380153656,13.0,2.4554362297058105,0.2655377089977264,0.3476535379886627,0.4910872280597687,1.0,"[{'zh': '物体', 'rcs': 0.3786642253398895, 'w': 0.5089127636174744}]",[],1.262357580164067,6,4,物体,物品,0.64347756,0.6808537,0.66216564,0.13567296,0.029036328,0.08235464,,,,,
object,physics,M+E-,物体,物理,0.0,0.04801063612103462,,0.0731700137257576,0.08687140792608261,0.0,5.089127540588379,0.3786642253398895,0.6010594367980957,0.5089127421379089,1.0,"[{'zh': '事物', 'rcs': 0.2655377089977264, 'w': 0.49108723638252566}]",[],0.9131549061953207,6,7,物体,物理,0.64347756,0.8025707,0.72302413,0.13567296,0.33179212,0.23373254,,,,,
object,affair,M+E-,事物,事情,0.0,0.012776701711118221,,0.05583466961979866,0.046053361147642136,0.0,1.3415535688400269,0.2655377089977264,0.2958748042583465,0.4910872280597687,0.3902575671672821,"[{'zh': '物体', 'rcs': 0.3786642253398895, 'w': 0.5089127636174744}]","[{'zh': '事件', 'rcs': 0.2822173833847046, 'w': 0.6097424289954467}]",1.1349111491119244,6,6,物体,事件,0.64347756,0.5349481,0.58921283,0.13567296,0.017626848,0.076649904,,,,,
